"region","municipality","county","dummy_coast","land_area","holiday_homes","future_hh_area","holiday_homes_1970","hh_dwelling_ratio","median_hh_price","prop_hh_area","prop_wetlands","prop_montainous","altitudinal_range","dist_to_coast","veg_sections","veg_zones","prop_protected","grazing_livestock","infrastructure_index","population","population_change","median_age","urban_settlement_ratio","prop_farm_residents","pop_2hr_drive","pop_4hr_drive","median_income","education","employment_rate","prop_private_sector","municipal_economy","unrestricted_revenues","off_road_motor","ski_lifts","hiker_cabins","activity_data","activity_pr_person","culture_index"
"1134","Suldal","Rogaland",1,0.13710137024953,1913,6.457153,-0.24182034069335,-0.311921393991442,-0.116844868241316,-0.556310041451369,-0.998417267277572,-0.188487219789972,0.667934796641519,-1.16258854160341,-1.9086279319658,1.05918312032688,0.199150643097533,1.91852783590835,-0.259467289733579,-0.143240093450467,-0.166004532471288,-0.899517635062115,-0.532521501130412,0.29780878196323,-0.0426227635386738,-0.683157898738847,1.06941616801587,-0.251847485837653,0.722835191412151,0.711237433877457,0.826933709866732,-0.00573625768707801,-0.386037769493542,-0.486288959204256,1.21913368093159,-0.36870900155984,-0.580508791490829,1.0143925677511
"1135","Sauda","Rogaland",1,-0.809916430152697,1285,7.146509,-0.221331810616739,-0.681602783089533,0.0656606010320393,-0.0819181819280039,-0.8836702590715,0.016216343010805,0.53533210471719,-1.20080000739612,-2.39591179814006,0.99749155974826,-1.18675269031813,-0.173182916102662,-0.178609472134101,-0.01213017970183,-0.520453993597311,-0.594968906960805,2.12551892475209,-1.6928762379762,-0.391157313417161,-0.374813597928364,0.998527761434406,-0.200309076288598,-0.341563565460982,-0.184672890032646,0.294797247826094,-0.36239017839843,-0.400533101461321,0.359052063068376,-0.643165012774932,-0.2310618085837,-0.462808025502913,-1.03714708433559
"1525","Stranda","Møre og Romsdal",1,-0.512925079851679,902,3.378503,-0.593850539282399,-0.826597331404754,0.841308845443799,-0.61560902389179,-0.898825524306265,1.49439154386694,1.00209358029083,-1.29751994812138,-1.89521186613049,0.45051457599448,0.393263985883729,0.16769973828109,-0.537188799201149,-0.0223924941382955,0.0880499452120556,-0.594968906960805,1.23950544945792,-0.810129034564146,-0.162812975282948,-1.09123459784843,0.490494180933929,-0.200309076288598,1.16483128009335,1.88110380724767,-1.16157622723249,-0.69968244723144,-0.465762095316327,0.528120267522902,-0.643165012774932,-0.071096299074861,-0.158846268486425,-0.925847636070613
"1539","Rauma","Møre og Romsdal",1,-0.0325538594902612,1134,3.175839,-0.217606623330082,-0.865494789184901,-1.10237440231743,-0.61560902389179,-0.898825524306265,1.82407201869346,1.55372077869604,-1.1182654616623,-1.26587584668484,0.172859904995154,1.59914554347689,0.27130878911127,-0.42464860469085,0.429149341066187,0.476830882043767,-0.290420178859496,1.06230275439909,-0.702037540268792,-0.213791856122589,-1.10238033191476,0.250261247518974,-0.251847485837653,0.127493508793773,1.1419160882089,-2.33787788016443,-0.703370380922553,-0.27007511375131,-0.486288959204256,0.598367449696081,1.05201018099399,0.703418261633671,-0.0704210646967771
"1563","Sunndal","Møre og Romsdal",1,0.194748383252136,880,7.808873,-0.301423337279856,-0.96414047202013,-0.84990850315596,-0.852804953653473,-0.983262002042808,1.88225092601578,1.56698104788847,-1.00562373634418,-1.02315652010489,-0.524991043580262,2.28785125940049,-0.419333672114143,-0.790138067736495,0.413755869411489,-0.0296534154845107,0.0141285492418138,1.06230275439909,-1.25150263627017,-0.41715425249136,-0.893681037373459,0.734665359158964,0.160459790554791,-0.900823943001604,1.12463958058529,-0.797482858467847,-0.688464982254306,-0.313561109654647,-0.486288959204256,2.15028302778485,0.191958592689424,-0.282463003152953,0.529702595163834
"1578","Fjord","Møre og Romsdal",1,-0.249161806116344,998,0.13129,-0.750308405321977,-0.534083480605569,-1.02937221460809,-0.734206988772631,-0.998417267277572,2.3207475052785,1.5616769402115,-1.22634815898552,-1.61989578280353,0.109849898196106,1.29755479565861,-0.000839341955519608,-0.79164650065609,-0.372018930801328,-1.08379431601358,0.623226005444433,-0.886926891248079,0.541014644127776,-0.152620787967671,-1.09484901669714,-0.494067021586376,-0.045693847641431,0.740875857481523,0.700131107547993,-0.54541821855386,0.759586815170693,-0.400533101461321,0.0209156541593228,0.908750565313834,-0.278662564251183,0.127734684551267,0.525782084408329
"1806","Narvik","Nordland",1,1.55724927782733,3615,15.008466,1.95417756479072,-0.891828874043571,-1.09629088667499,-0.497011059010949,-0.872845069618097,1.50301064124803,1.2248661027237,-1.24626282226856,-0.681978059339727,-0.449882149913726,-1.07473807027696,-0.667513491544576,-0.621275542374413,2.99667425119638,0.407488508000042,-0.899517635062115,1.81541420839913,-1.99913547181304,-0.460043554298791,-1.25427740070836,0.880380417131969,1.03661275288874,-1.18045411824142,-0.338927422386315,-1.32961932050848,-0.741863188823541,0.976523435477681,0.697188471977428,3.08143237463811,0.668650748106097,-0.843943800371351,-0.266701710062724
"1826","Aarborte - Hattfjelldal","Nordland",0,0.867009103038335,665,9.707993,-0.875102179424973,-0.33724596911231,-1.09020737103254,-0.971402918534314,-0.0522957090501509,-0.20895757607005,0.392121197438914,-0.245269368213917,-0.0765377845619861,-0.842015177012865,0.480521319160986,0.508455576201157,-1.02111421014147,-0.587527533967104,-1.59334909659704,1.23232346164705,-0.133815437248036,1.20757885894912,-0.500026769108057,-1.32348174249872,-1.4116780623353,-1.33415408636782,-0.116055361368287,-0.851052469800492,1.27504862526937,1.16971577440318,-0.233836783831863,-0.655357163658783,-0.953548128392685,-0.708355828283067,-1.18583770298881,-0.861606204788947
"1839","Beiarn","Nordland",1,-0.218620517289932,587,0.196245,-0.895590709501584,-0.316363265915107,-1.21187768388145,-0.793505971213052,-0.952951471573279,0.48272498876205,0.500855404816864,-1.01841976548064,-1.10227532955072,-0.419005592677026,0.390282098888374,-0.584448707831273,-0.932695964608909,-0.633707948931199,-1.76810939264596,2.45051837405229,-1.90584238783637,1.1895636098999,-0.395458072792835,-1.28786952698026,-2.47500416105723,-1.38569249591688,-1.79383646692917,-0.788116620600196,-0.237339214214544,1.40743383357615,-0.0743881321862943,-0.655357163658783,-0.0223987815394255,-0.671773549210965,-0.841706903405757,-0.705705436540962
"1840","Saltdal","Nordland",1,0.578774038025304,1324,0.053381,-0.213881436043426,-0.66054596195142,-0.907701901759189,-0.793505971213052,-0.768923250865429,0.438552114683987,0.890707319074393,-0.797965104205495,-0.182136242477314,-0.959261516369899,2.12801060947144,-0.28731773341865,-0.917320489289722,0.00414797423187391,-0.0213022384920524,0.0141285492418138,0.574995342987298,-0.909212904334886,-0.33256620960509,-1.26785961806474,0.372346836631492,-0.715693171779153,-0.810620666776725,-0.44135243186915,-0.601432582979191,-0.430386455828319,0.722855126041549,-0.655357163658783,1.52951679654934,-0.499078382146849,-0.954514542253055,-1.00396611422436
"3006","Kongsberg","Viken",0,-0.592401142093352,2544,7.35109,1.09552189521637,-1.01578484212832,-0.469688775503136,0.570370624916624,-0.34024574851067,-0.541870212414472,-1.43779595111683,-0.703692405668178,-0.116248397949316,1.99026812034814,-0.521136010336139,-0.811323361362721,1.77786439946933,4.12004380907775,2.77049712794078,-1.20406636316342,1.85971488216384,-1.80096773227155,4.53159525297681,1.50778493402326,1.64833815509781,3.30430277304718,-0.720417363490859,1.47263780557516,-0.4333894897032,-1.21822129059226,-0.429523765396879,0.359052063068376,1.21913368093159,2.89530535817098,-0.313863023261197,0.669289685225666
"3038","Hole","Viken",0,-1.13837402899365,1000,0.010795,1.55744511876179,-0.853001118932446,0.369836383154298,1.99354620348672,-0.972436812589405,-0.769198905840598,-2.37662300994109,-0.895314823094929,0.462389990729652,2.21364192213495,-0.663970939309447,-1.07966699851898,3.31161433851975,0.400839508138007,3.95901226572822,-0.899517635062115,0.973701406869673,-1.39562462866398,5.80425655574541,1.46158912970965,2.52262850293584,3.9743020971849,0.181615479940899,0.450855783264466,0.518854705527415,-0.922879267495653,-0.436771431380769,-0.655357163658783,0.598367449696081,0.740879710111306,0.381954418157329,-1.31088701497199
"3039","Flå","Viken",0,-0.666045553569787,2410,11.597039,-0.543560510912535,2.27024661309931,-0.116844868241316,1.10406146688041,0.170703193689951,-0.697013965274008,-0.188678593189649,0.443172482866579,0.330412534700611,0.606756899012757,-0.350629586440169,-0.961854503756141,0.364181398025044,-0.625745808420148,-0.0502903606275665,0.318677277343123,-1.90584238783637,-0.0624961990212826,0.922827620509744,1.30579957654932,0.0297195381544262,-0.148770666739542,0.425164350102962,1.2850642942331,0.378818794464089,0.860928159724393,-0.349799439574095,-0.655357163658783,-0.0223987815394255,-0.411432966839848,1.14449549730787,-1.8937800949341
"3040","Nesbyen","Viken",0,-0.577328703333044,3751,8.498979,0.84407175336705,0.795894820095688,1.09985826024772,1.57845332640378,0.772583727299157,-0.75627025976897,-0.586486668962638,0.849745573494506,0.802528106986586,0.11660630473829,-1.03920347537492,0.0592716618309009,0.760841097102937,-0.233654622364844,-0.29371744799529,0.927774733545743,0.973701406869673,-0.2156258159397,-0.449867032371984,1.11364987863526,0.0494107622048323,-0.148770666739542,0.0102292469953321,0.46196210959393,-1.04954749838183,-0.243607980763843,-0.465762095316327,0.528120267522902,-0.953548128392685,-0.101502012926028,0.20973662851791,-0.228170843065421
"3041","Gol","Viken",0,-0.804128825088102,2667,4.468795,0.411950028114884,-0.228094199216655,0.801765993767906,2.29004111568882,1.19693115387255,-0.769198905840598,-0.769478383818212,0.599168949550623,0.833824410936926,0.178777919259079,-1.04125308442633,-0.548432832144894,1.39687883546081,0.0129947970219304,0.889243213976809,-0.290420178859496,0.885100059340256,-0.476846927153472,-0.448545217964198,0.899904592466528,0.368408591821411,-0.045693847641431,1.01148571321715,1.34059592588042,-0.0692961209385529,-0.674020575297448,-0.451266763348548,0.189983858613849,-0.643165012774932,-0.158846865471455,-0.3644094105292,-0.426781579227766
"3042","Hemsedal","Viken",0,-0.629980933882643,2265,2.609951,0.678300919110831,0.45625614649922,3.10741842225463,0.748267572237886,-0.296944990697058,1.04188893135996,-0.101160816519592,-0.166574634702037,0.178710583797012,-1.18174164826403,-0.956691219377613,-0.467270295386858,0.145271294719242,-0.350786556105192,3.0235938483481,-1.81316381936604,0.707897364281423,0.0636105443232966,-0.46515407684845,0.89171536373319,1.11273686092676,1.80968889612457,1.59780704927035,1.05676758634967,1.52711326518336,-0.59119573115121,-0.371542437525763,3.0641433343408,-0.643165012774932,0.0607867196388236,1.11900316154248,-0.0364656773738529
"3043","Ål","Viken",0,-0.304289405042124,3073,10.118697,0.508804897567956,0.0278737228272221,-0.360185493939123,0.451772660035782,0.67732206010921,0.604469739269881,0.349688336023129,0.0681791445766258,0.540758475885359,-0.784747008063619,-0.742702122887521,1.49508766366603,0.438049592326861,0.00998687727331119,0.174525483670908,0.0141285492418138,0.707897364281423,0.153686789569425,-0.495831780721464,0.68243958030968,0.919762865232782,0.211998200103847,0.614591249117901,-0.0970563156557628,-0.629439765191856,-0.516745569761873,0,1.03532488088648,-0.953548128392685,-0.188965473329352,-0.413539198058866,2.59795638026843
"3044","Hol","Viken",0,0.199461273221022,5832,17.772791,3.14810009016416,0.939989780209099,1.82988013734114,1.16336044932083,-0.231993853976641,0.101329929649023,0.240954128645178,-0.278825926533695,0.402153614226109,-1.16548669366749,0.263058285321276,0.476878276743734,-0.1221772147532,-0.0158458452736537,-0.0125846325050933,0.0141285492418138,0.929400733104965,-0.936235777908725,-0.483447337971678,1.00661629149278,0.651962218147259,0.315075019201958,0.78597748206347,0.964214866937472,-0.461396671915865,-0.680704955112589,-0.0671404662024048,-0.655357163658783,0.287984334078328,1.22008878736877,2.16944944935966,0.103260362140698
"3045","Sigdal","Viken",0,-0.542303562181094,5050,26.983523,1.31530794512911,1.35437936875846,0.187330913880943,2.11214416836756,-0.147557376240097,-0.776740616049048,-0.0242512552034806,-0.0627814913984456,0.230783833874438,1.17245762893513,-0.620893335188779,-0.627059039629242,1.32332085152358,-0.194905538544397,0.164680924565665,0.623226005444433,-1.28563295513045,0.793228130816934,1.18860416955446,1.30057728349258,0.0218430485342638,-0.767231581328209,0.677733539769219,1.49361642197526,0.266790065613429,-0.51351862778215,-0.364294771541874,0.189983858613849,-0.0223987815394255,0.00838376923216818,0.366901394433036,-0.980094898267705
"3046","Krødsherad","Viken",0,-0.957680946672519,1763,0.972357,-0.180354750463516,0.304019435687092,2.22530865410008,1.40055637908251,-0.565409689141453,-0.782127551912226,-0.186026539351163,-0.106396912002984,0.296667678884141,1.67594222178026,-0.983583166769327,-0.899460803623401,1.47808396094366,-0.425453740453269,0.226717253885664,-0.290420178859496,-0.0452140897186199,-0.377763057382731,3.45533394272101,1.35736099060514,0.329026143720599,-0.148770666739542,-0.332543245956788,1.92552911256553,1.61113481182136,0.157608472048453,-0.502000425235774,1.20439308534101,-0.953548128392685,-0.339138935326036,0.109974327720854,-0.551149748115275
"3050","Flesberg","Viken",0,-0.783242353842811,3605,13.885255,1.17375082823616,1.40827880486083,0.187330913880943,2.34934009812924,-0.355401013745434,-0.768121518667962,-0.777434545333672,-0.501845706815599,0.216073431783261,1.68703578299634,-1.15725292135189,-1.03198400817363,1.92402106113377,-0.331500482422869,1.17472012418214,-0.594968906960805,-0.355318806071579,0.396892651733971,3.32641701421134,1.34101520733139,0.805553765740426,-0.612616352681042,0.389083045025209,0.171963588769033,-1.6376983248478,-0.355244806871899,-0.407780767445211,0.0209156541593228,-0.953548128392685,-0.294914234954619,-0.0476787965728853,-1.92581075581614
"3051","Rollag","Viken",0,-0.878363448953163,2421,11.159153,-0.517484199905939,1.73323395734611,-0.23851518109022,1.69705129128462,0.0862667159534073,-0.737954677834164,-0.766826329979726,-0.0248368924492184,0.252632993620805,0.875489775378594,-0.458054439919265,-0.715196481889922,1.17177500346594,-0.570364697754394,-0.255743291707175,0.623226005444433,-0.754024869953954,1.38773134944138,0.133269022852127,1.1650816458329,-0.415302125384751,0.108921381005736,0.767936843055086,0.0177090564153658,0.826933709866732,0.826353781370212,-0.386037769493542,-0.486288959204256,-0.643165012774932,-0.472022597906214,0.207699949537267,-1.14193656574565
"3052","Nore og Uvdal","Viken",0,0.738977060406935,4095,12.98327,1.08062114606974,1.50825328908246,-0.0560097118168642,-0.200516146808845,0.298440429240106,-0.775663228876412,-0.546705861385339,0.238724867969866,0.786880578671031,-0.706036755127785,0.740583118519038,0.0980774997183369,-0.342870740560608,-0.378388643210168,-0.73323217097508,0.927774733545743,-1.0198289125422,1.21658648347374,-0.419411313574223,1.04113891301404,0.124237413596375,-0.354924304935764,1.31817687403053,0.110261775827566,-0.377375125277869,0.0792398811123091,-0.0236544702990679,-0.148152550295203,1.83989991216709,-0.282325487799374,0.137628968917571,-1.18809059303232
"3405","Lillehammer","Innlandet",0,-0.859934727803797,1735,3.255731,0.363522593388348,-1.08910727982354,0.844350603265022,0.926164519559148,0.781243878861879,-0.795056197983854,-1.13546181352936,1.65701021498243,0.551522797573237,1.02925590358074,-1.09978042164005,0.309100095289231,2.50907467482128,4.21665111394517,1.82832395143457,-1.20406636316342,1.94831622969326,-1.88203635299307,0.839994301995277,1.17230277516313,0.868565682701726,3.35584118259624,-0.197238318088975,-0.652372632128968,-1.13356904501983,-1.25348715651352,-0.42227609941299,-0.655357163658783,-0.332781897157179,6.43138103847146,0.680403098467205,2.41727800213876
"3411","Ringsaker","Innlandet",0,-0.268110266533307,7286,13.196985,5.51918179812109,-0.759900306505745,0.978187947398816,2.46793806301009,0.67515702221853,-0.79613358515649,-1.14076592120633,1.32730089423092,0.753956150394242,1.32303864134455,-0.93567426182178,1.75569549653754,2.85996828415436,5.39292467211108,1.3726575343278,-0.899517635062115,0.619296016752006,-1.15241876649943,1.2769787283226,1.11286962528689,0.309334919670193,0.0573829714566802,-0.42274652218167,1.17893717597378,-0.153317667576548,-1.3343912018623,-0.502000425235774,0.189983858613849,0.598367449696081,4.36341770860396,-0.19048574356752,-1.28075865125505
"3421","Trysil","Innlandet",0,1.33358520995811,6926,15.73603,0.702514636474099,0.577943750828879,2.0123856066145,0.27387571271452,0.828874712456852,-0.689472255065559,-1.30254120535402,2.66044525534199,0.778381002016772,0.770594417359431,-0.870601006258831,-1.04149524294996,0.29523479928942,0.355543775452917,-0.199105729136511,0.623226005444433,-0.000913415953911461,-0.2156258159397,-0.286473038913795,0.717714691834601,-1.0139153365171,-0.354924304935764,-1.04514919037361,0.2336654017105,-0.685454129617186,-0.591349395055006,0,5.09296178779511,-0.953548128392685,0.419806845893152,0.0535280714435128,-0.47196825046063
"3422","Åmot","Innlandet",0,-0.11767658055447,2106,6.484299,-0.403865987662912,-0.557495730612326,1.19536945583411,0.155277747833679,0.623196112842196,-0.793978810811218,-1.41923157424743,2.12778225735172,0.793397733007555,1.15755636130485,-0.781694414975975,-0.728131761185734,0.786713695384435,-0.0705192101162028,0.35653349890692,-0.899517635062115,0.309191300399047,-0.999289149581015,0.334683411086737,1.0212294870134,-1.52194891701757,-0.251847485837653,-1.75775516185141,-2.45406557001981,0.994976803142723,-0.393122959157702,-0.393285435477432,-0.31722075474973,-0.953548128392685,0.139274965700734,0.329171737834168,-0.482054971824997
"3423","Stor-Elvdal","Innlandet",0,0.616715004559873,2098,13.855084,0.493904148421329,-0.0889414008869286,-1.02937221460809,-0.497011059010949,0.486798725729318,-0.542947599587107,0.352340389861615,2.12280776073,0.916204959473855,0.143494120602534,-0.343738335645338,-0.112437829997819,-0.113388123145866,-0.402628937654923,-1.50251303576724,1.84142091784967,0.131988605340214,-0.242648689513539,-0.436235664605117,0.475385196199112,-2.01816776308781,0.572767066947236,-2.94843852708817,-1.24717810888471,-0.0412889387258878,0.162064725258547,-0.400533101461321,-0.655357163658783,-0.643165012774932,-0.437650123841299,-0.319416601953748,-0.198410533019566
"3424","Rendalen","Innlandet",0,1.43934774634401,2279,18.806353,0.171675448125533,0.780589059401301,-1.18146010566922,-0.61560902389179,0.822379598784811,-0.628061186225325,0.214433590260312,2.37622324324214,1.17116363008899,0.0553012601132303,-0.0480279450910466,-0.907323424371835,-0.545249250368237,-0.508083065312397,-1.64282754607978,2.45051837405229,-1.24133228136575,0.838266253439998,-0.472771805311369,0.557961923543598,-1.8094407881535,-0.612616352681042,-1.7757958008598,-0.182204817514988,-1.38563368493381,0.341928324652187,0.483682148573196,-0.486288959204256,-0.953548128392685,-0.584771844513435,-0.650278850191629,-0.188481303014796
"3425","Engerdal","Innlandet",0,0.430762865581877,1668,6.636621,-0.411316362236226,0.765039510860175,0.79568247812546,-0.61560902389179,0.590720544481987,-0.57203705324827,-1.09833305979055,2.45449963301883,1.00179649091133,0.0402982097722836,0.357454682071782,-1.00573300019095,-0.641946492329289,-0.591066263083126,-1.50822913684764,1.84142091784967,-1.90584238783637,1.63093721160593,-0.503920387588277,0.128064189369686,-1.38017210385465,-0.767231581328209,-1.1894744648066,-0.85352054231815,-1.35762650272115,1.08397131608481,0.302490498975959,-0.655357163658783,-0.643165012774932,-0.517598685746978,0.0589796412174358,0.247422032521981
"3426","Tolga","Innlandet",0,-0.290379772778812,710,7.390285,-0.551010885485848,-0.387061986169764,-1.51301170818248,-0.674908006332211,0.932796531209521,-0.687317480720287,-0.761522222302753,1.21269546466206,1.31559909980254,-0.914997456660355,-0.191263820943933,0.0214803556529403,-0.417635197628064,-0.53833919925439,-0.931003577715108,-0.899517635062115,-0.266717458542162,2.09032606236118,-0.513472082014181,-0.893681326157872,-0.159316212729472,1.13968957198685,0.497326987319459,0.227495220416354,-0.461396671915865,0.243660258174414,-0.436771431380769,-0.655357163658783,-0.332781897157179,-0.59884444374837,-0.644172665794684,1.64580383138197
